seed,private_agent,collective_agent,player0,player1,evaluation_scenario,player0_score,player1_score,mean_score,private_agent_score,collective_agent_score
12345,agent_1,agent_1,private,collective,pc,19.0,4.0,11.5,19.0,4.0
12345,agent_1,agent_1,private,collective,pc,28.0,7.0,17.5,28.0,7.0
12345,agent_1,agent_1,private,private,pp,21.0,27.0,24.0,,
12345,agent_1,agent_1,private,private,pp,20.0,21.0,20.5,,
12345,agent_1,agent_1,private,private,pp,26.0,24.0,25.0,,
12345,agent_1,agent_1,collective,private,cp,1.0,6.0,3.5,6.0,1.0
12345,agent_1,agent_1,private,private,pp,22.0,22.0,22.0,,
12345,agent_1,agent_1,collective,collective,cc,6.0,2.0,4.0,,
12345,agent_1,agent_1,private,collective,pc,3.0,2.0,2.5,3.0,2.0
12345,agent_1,agent_1,private,private,pp,37.0,21.0,29.0,,
12345,agent_1,agent_1,collective,private,cp,6.0,7.0,6.5,7.0,6.0
12345,agent_1,agent_1,private,private,pp,30.0,28.0,29.0,,
12345,agent_1,agent_1,private,collective,pc,8.0,3.0,5.5,8.0,3.0
12345,agent_1,agent_1,collective,collective,cc,7.0,7.0,7.0,,
12345,agent_1,agent_1,private,collective,pc,6.0,5.0,5.5,6.0,5.0
12345,agent_1,agent_1,private,collective,pc,1.0,4.0,2.5,1.0,4.0
12345,agent_1,agent_1,collective,collective,cc,4.0,6.0,5.0,,
12345,agent_1,agent_1,private,collective,pc,5.0,1.0,3.0,5.0,1.0
12345,agent_1,agent_1,private,private,pp,2.0,7.0,4.5,,
12345,agent_1,agent_1,private,private,pp,21.0,24.0,22.5,,
12345,agent_1,agent_1,private,collective,pc,8.0,7.0,7.5,8.0,7.0
12345,agent_1,agent_1,collective,private,cp,7.0,6.0,6.5,6.0,7.0
12345,agent_1,agent_1,collective,private,cp,5.0,1.0,3.0,1.0,5.0
12345,agent_1,agent_1,private,collective,pc,3.0,3.0,3.0,3.0,3.0
12345,agent_1,agent_1,private,private,pp,14.0,27.0,20.5,,
12345,agent_1,agent_1,collective,collective,cc,9.0,2.0,5.5,,
12345,agent_1,agent_1,collective,private,cp,5.0,8.0,6.5,8.0,5.0
12345,agent_1,agent_1,collective,private,cp,4.0,4.0,4.0,4.0,4.0
12345,agent_1,agent_1,private,collective,pc,25.0,11.0,18.0,25.0,11.0
12345,agent_1,agent_1,collective,private,cp,1.0,10.0,5.5,10.0,1.0
12345,agent_1,agent_1,private,private,pp,23.0,28.0,25.5,,
12345,agent_1,agent_1,collective,private,cp,2.0,3.0,2.5,3.0,2.0
12345,agent_1,agent_1,collective,private,cp,3.0,3.0,3.0,3.0,3.0
12345,agent_1,agent_1,private,private,pp,23.0,15.0,19.0,,
12345,agent_1,agent_1,collective,collective,cc,2.0,8.0,5.0,,
12345,agent_1,agent_1,collective,collective,cc,3.0,5.0,4.0,,
12345,agent_1,agent_1,collective,private,cp,8.0,9.0,8.5,9.0,8.0
12345,agent_1,agent_1,private,private,pp,22.0,17.0,19.5,,
12345,agent_1,agent_1,private,collective,pc,4.0,5.0,4.5,4.0,5.0
12345,agent_1,agent_1,collective,private,cp,6.0,11.0,8.5,11.0,6.0
12345,agent_1,agent_1,collective,private,cp,3.0,4.0,3.5,4.0,3.0
12345,agent_1,agent_1,private,private,pp,23.0,27.0,25.0,,
12345,agent_1,agent_1,collective,collective,cc,4.0,2.0,3.0,,
12345,agent_1,agent_1,private,collective,pc,3.0,6.0,4.5,3.0,6.0
12345,agent_1,agent_1,private,private,pp,27.0,18.0,22.5,,
12345,agent_1,agent_1,private,private,pp,32.0,24.0,28.0,,
12345,agent_1,agent_1,collective,private,cp,9.0,1.0,5.0,1.0,9.0
12345,agent_1,agent_1,collective,collective,cc,7.0,1.0,4.0,,
12345,agent_1,agent_1,private,collective,pc,3.0,4.0,3.5,3.0,4.0
12345,agent_1,agent_1,private,private,pp,17.0,32.0,24.5,,
12345,agent_1,agent_1,collective,collective,cc,9.0,7.0,8.0,,
12345,agent_1,agent_1,private,collective,pc,5.0,2.0,3.5,5.0,2.0
12345,agent_1,agent_1,private,collective,pc,4.0,9.0,6.5,4.0,9.0
12345,agent_1,agent_1,collective,collective,cc,2.0,4.0,3.0,,
12345,agent_1,agent_1,private,collective,pc,1.0,4.0,2.5,1.0,4.0
12345,agent_1,agent_1,private,private,pp,4.0,2.0,3.0,,
12345,agent_1,agent_1,private,private,pp,25.0,22.0,23.5,,
12345,agent_1,agent_1,collective,collective,cc,5.0,2.0,3.5,,
12345,agent_1,agent_1,private,collective,pc,12.0,4.0,8.0,12.0,4.0
12345,agent_1,agent_1,private,collective,pc,4.0,3.0,3.5,4.0,3.0
12345,agent_1,agent_1,private,collective,pc,5.0,4.0,4.5,5.0,4.0
12345,agent_1,agent_1,private,private,pp,21.0,23.0,22.0,,
12345,agent_1,agent_1,private,collective,pc,7.0,10.0,8.5,7.0,10.0
12345,agent_1,agent_1,collective,private,cp,6.0,10.0,8.0,10.0,6.0
12345,agent_1,agent_1,private,private,pp,17.0,20.0,18.5,,
12345,agent_1,agent_1,collective,private,cp,1.0,4.0,2.5,4.0,1.0
12345,agent_1,agent_1,private,private,pp,6.0,14.0,10.0,,
12345,agent_1,agent_1,private,private,pp,25.0,28.0,26.5,,
12345,agent_1,agent_1,collective,private,cp,8.0,2.0,5.0,2.0,8.0
12345,agent_1,agent_1,collective,private,cp,3.0,3.0,3.0,3.0,3.0
12345,agent_1,agent_1,private,collective,pc,4.0,2.0,3.0,4.0,2.0
12345,agent_1,agent_1,private,private,pp,23.0,21.0,22.0,,
12345,agent_1,agent_1,private,private,pp,15.0,28.0,21.5,,
12345,agent_1,agent_1,collective,private,cp,4.0,6.0,5.0,6.0,4.0
12345,agent_1,agent_1,collective,private,cp,5.0,18.0,11.5,18.0,5.0
123456,agent_0,agent_0,collective,collective,cc,21.0,31.0,26.0,,
123456,agent_0,agent_0,private,private,pp,5.0,12.0,8.5,,
123456,agent_0,agent_0,collective,private,cp,4.0,2.0,3.0,2.0,4.0
123456,agent_0,agent_0,collective,collective,cc,24.0,19.0,21.5,,
123456,agent_0,agent_0,collective,private,cp,4.0,1.0,2.5,1.0,4.0
123456,agent_0,agent_0,private,private,pp,5.0,2.0,3.5,,
123456,agent_0,agent_0,private,collective,pc,2.0,5.0,3.5,2.0,5.0
123456,agent_0,agent_0,collective,collective,cc,20.0,22.0,21.0,,
123456,agent_0,agent_0,collective,collective,cc,2.0,3.0,2.5,,
123456,agent_0,agent_0,collective,private,cp,5.0,3.0,4.0,3.0,5.0
123456,agent_0,agent_0,collective,collective,cc,19.0,20.0,19.5,,
123456,agent_0,agent_0,private,private,pp,7.0,4.0,5.5,,
123456,agent_0,agent_0,collective,private,cp,6.0,1.0,3.5,1.0,6.0
123456,agent_0,agent_0,private,private,pp,10.0,4.0,7.0,,
123456,agent_0,agent_0,collective,collective,cc,27.0,30.0,28.5,,
123456,agent_0,agent_0,collective,private,cp,5.0,1.0,3.0,1.0,5.0
123456,agent_0,agent_0,collective,collective,cc,4.0,2.0,3.0,,
123456,agent_0,agent_0,collective,private,cp,4.0,1.0,2.5,1.0,4.0
123456,agent_0,agent_0,collective,collective,cc,27.0,25.0,26.0,,
123456,agent_0,agent_0,collective,collective,cc,28.0,24.0,26.0,,
123456,agent_0,agent_0,collective,collective,cc,29.0,20.0,24.5,,
123456,agent_0,agent_0,private,private,pp,22.0,18.0,20.0,,
123456,agent_0,agent_0,private,collective,pc,2.0,3.0,2.5,2.0,3.0
123456,agent_0,agent_0,private,private,pp,1.0,4.0,2.5,,
123456,agent_0,agent_0,private,private,pp,19.0,23.0,21.0,,
123456,agent_0,agent_0,collective,collective,cc,26.0,35.0,30.5,,
123456,agent_0,agent_0,collective,collective,cc,32.0,29.0,30.5,,
123456,agent_0,agent_0,collective,private,cp,4.0,2.0,3.0,2.0,4.0
123456,agent_0,agent_0,private,collective,pc,3.0,4.0,3.5,3.0,4.0
123456,agent_0,agent_0,collective,collective,cc,20.0,22.0,21.0,,
123456,agent_0,agent_0,collective,private,cp,5.0,1.0,3.0,1.0,5.0
123456,agent_0,agent_0,private,collective,pc,1.0,4.0,2.5,1.0,4.0
123456,agent_0,agent_0,collective,collective,cc,25.0,25.0,25.0,,
123456,agent_0,agent_0,private,collective,pc,1.0,7.0,4.0,1.0,7.0
123456,agent_0,agent_0,private,collective,pc,3.0,3.0,3.0,3.0,3.0
123456,agent_0,agent_0,collective,collective,cc,27.0,27.0,27.0,,
123456,agent_0,agent_0,private,private,pp,23.0,21.0,22.0,,
123456,agent_0,agent_0,private,private,pp,17.0,17.0,17.0,,
123456,agent_0,agent_0,collective,collective,cc,4.0,1.0,2.5,,
123456,agent_0,agent_0,collective,collective,cc,21.0,26.0,23.5,,
123456,agent_0,agent_0,private,collective,pc,3.0,2.0,2.5,3.0,2.0
123456,agent_0,agent_0,private,private,pp,21.0,29.0,25.0,,
123456,agent_0,agent_0,private,private,pp,5.0,1.0,3.0,,
123456,agent_0,agent_0,collective,collective,cc,25.0,27.0,26.0,,
123456,agent_0,agent_0,private,collective,pc,2.0,3.0,2.5,2.0,3.0
123456,agent_0,agent_0,private,private,pp,3.0,3.0,3.0,,
123456,agent_0,agent_0,private,private,pp,19.0,26.0,22.5,,
123456,agent_0,agent_0,collective,collective,cc,24.0,36.0,30.0,,
123456,agent_0,agent_0,private,private,pp,8.0,0.0,4.0,,
123456,agent_0,agent_0,collective,collective,cc,19.0,37.0,28.0,,
123456,agent_0,agent_0,private,collective,pc,1.0,4.0,2.5,1.0,4.0
123456,agent_0,agent_0,collective,collective,cc,8.0,11.0,9.5,,
123456,agent_0,agent_0,collective,private,cp,3.0,2.0,2.5,2.0,3.0
123456,agent_0,agent_0,collective,private,cp,3.0,2.0,2.5,2.0,3.0
123456,agent_0,agent_0,collective,private,cp,6.0,1.0,3.5,1.0,6.0
123456,agent_0,agent_0,private,private,pp,8.0,10.0,9.0,,
123456,agent_0,agent_0,collective,collective,cc,24.0,22.0,23.0,,
123456,agent_0,agent_0,collective,private,cp,4.0,1.0,2.5,1.0,4.0
123456,agent_0,agent_0,private,collective,pc,1.0,4.0,2.5,1.0,4.0
123456,agent_0,agent_0,collective,private,cp,4.0,1.0,2.5,1.0,4.0
123456,agent_0,agent_0,private,collective,pc,2.0,3.0,2.5,2.0,3.0
123456,agent_0,agent_0,collective,private,cp,4.0,1.0,2.5,1.0,4.0
123456,agent_0,agent_0,private,private,pp,21.0,21.0,21.0,,
123456,agent_0,agent_0,private,private,pp,1.0,4.0,2.5,,
123456,agent_0,agent_0,collective,private,cp,4.0,1.0,2.5,1.0,4.0
123456,agent_0,agent_0,private,private,pp,13.0,30.0,21.5,,
123456,agent_0,agent_0,private,private,pp,11.0,8.0,9.5,,
123456,agent_0,agent_0,collective,collective,cc,33.0,24.0,28.5,,
123456,agent_0,agent_0,private,private,pp,31.0,16.0,23.5,,
123456,agent_0,agent_0,collective,private,cp,7.0,1.0,4.0,1.0,7.0
123456,agent_0,agent_0,private,private,pp,27.0,23.0,25.0,,
123456,agent_0,agent_0,private,collective,pc,2.0,4.0,3.0,2.0,4.0
123456,agent_0,agent_0,collective,collective,cc,26.0,26.0,26.0,,
123456,agent_0,agent_0,collective,private,cp,5.0,1.0,3.0,1.0,5.0
123456,agent_0,agent_0,collective,private,cp,4.0,1.0,2.5,1.0,4.0
123456,agent_0,agent_0,collective,collective,cc,4.0,2.0,3.0,,
123456,agent_0,agent_0,private,private,pp,24.0,20.0,22.0,,
123456,agent_0,agent_0,private,collective,pc,2.0,3.0,2.5,2.0,3.0
123456,agent_0,agent_0,collective,collective,cc,8.0,4.0,6.0,,
123456,agent_0,agent_0,collective,private,cp,7.0,2.0,4.5,2.0,7.0
123456,agent_0,agent_0,private,private,pp,20.0,24.0,22.0,,
123456,agent_0,agent_0,private,collective,pc,4.0,3.0,3.5,4.0,3.0
123456,agent_0,agent_0,collective,private,cp,4.0,1.0,2.5,1.0,4.0
123456,agent_0,agent_0,collective,collective,cc,30.0,21.0,25.5,,
123456,agent_0,agent_0,private,private,pp,8.0,5.0,6.5,,
123456,agent_0,agent_0,collective,private,cp,7.0,1.0,4.0,1.0,7.0
123456,agent_0,agent_0,private,collective,pc,3.0,3.0,3.0,3.0,3.0
123456,agent_0,agent_0,collective,private,cp,4.0,1.0,2.5,1.0,4.0
123456,agent_0,agent_0,private,collective,pc,4.0,3.0,3.5,4.0,3.0
123456,agent_0,agent_0,private,collective,pc,3.0,2.0,2.5,3.0,2.0
123456,agent_0,agent_0,collective,collective,cc,24.0,28.0,26.0,,
123456,agent_0,agent_0,collective,collective,cc,26.0,26.0,26.0,,
123456,agent_0,agent_0,collective,private,cp,5.0,1.0,3.0,1.0,5.0
123456,agent_0,agent_0,collective,collective,cc,24.0,27.0,25.5,,
123456,agent_0,agent_0,collective,collective,cc,33.0,22.0,27.5,,
123456,agent_0,agent_0,private,private,pp,3.0,2.0,2.5,,
123456,agent_0,agent_0,collective,collective,cc,21.0,32.0,26.5,,
123456,agent_0,agent_0,private,private,pp,15.0,31.0,23.0,,
123456,agent_0,agent_0,private,private,pp,23.0,26.0,24.5,,
123456,agent_0,agent_0,private,collective,pc,2.0,6.0,4.0,2.0,6.0
123456,agent_0,agent_0,collective,private,cp,4.0,1.0,2.5,1.0,4.0
123456,agent_0,agent_0,collective,collective,cc,2.0,3.0,2.5,,
123456,agent_0,agent_0,private,collective,pc,2.0,3.0,2.5,2.0,3.0
123456,agent_0,agent_0,private,collective,pc,3.0,2.0,2.5,3.0,2.0
123456,agent_0,agent_0,collective,collective,cc,31.0,19.0,25.0,,
123456,agent_0,agent_0,private,private,pp,18.0,30.0,24.0,,
123456,agent_0,agent_0,private,private,pp,15.0,22.0,18.5,,
123456,agent_0,agent_0,private,collective,pc,2.0,6.0,4.0,2.0,6.0
123456,agent_0,agent_0,private,private,pp,2.0,3.0,2.5,,
123456,agent_0,agent_0,private,collective,pc,5.0,9.0,7.0,5.0,9.0
123456,agent_0,agent_0,collective,collective,cc,1.0,4.0,2.5,,
123456,agent_0,agent_0,collective,private,cp,4.0,1.0,2.5,1.0,4.0
123456,agent_0,agent_0,private,collective,pc,1.0,5.0,3.0,1.0,5.0
123456,agent_0,agent_0,private,private,pp,13.0,17.0,15.0,,
123456,agent_0,agent_0,private,private,pp,7.0,8.0,7.5,,
123456,agent_0,agent_0,private,collective,pc,2.0,3.0,2.5,2.0,3.0
123456,agent_0,agent_0,private,collective,pc,3.0,4.0,3.5,3.0,4.0
123456,agent_0,agent_0,private,private,pp,11.0,9.0,10.0,,
123456,agent_0,agent_0,private,private,pp,13.0,22.0,17.5,,
123456,agent_0,agent_0,private,collective,pc,2.0,3.0,2.5,2.0,3.0
123456,agent_0,agent_0,private,private,pp,3.0,2.0,2.5,,
123456,agent_0,agent_0,private,private,pp,1.0,4.0,2.5,,
123456,agent_0,agent_0,collective,private,cp,4.0,1.0,2.5,1.0,4.0
123456,agent_0,agent_0,collective,collective,cc,16.0,30.0,23.0,,
123456,agent_0,agent_0,collective,private,cp,4.0,1.0,2.5,1.0,4.0
123456,agent_0,agent_0,collective,private,cp,4.0,1.0,2.5,1.0,4.0
123456,agent_0,agent_0,private,collective,pc,1.0,6.0,3.5,1.0,6.0
123456,agent_0,agent_0,collective,private,cp,5.0,1.0,3.0,1.0,5.0
123456,agent_0,agent_0,private,collective,pc,4.0,5.0,4.5,4.0,5.0
123456,agent_0,agent_0,collective,collective,cc,30.0,30.0,30.0,,
123456,agent_0,agent_0,private,private,pp,12.0,18.0,15.0,,
123456,agent_0,agent_0,private,private,pp,4.0,2.0,3.0,,
123456,agent_0,agent_0,collective,collective,cc,29.0,31.0,30.0,,
123456,agent_0,agent_0,private,private,pp,25.0,23.0,24.0,,
123456,agent_0,agent_0,collective,collective,cc,30.0,23.0,26.5,,
123456,agent_0,agent_0,private,collective,pc,1.0,4.0,2.5,1.0,4.0
123456,agent_0,agent_0,private,collective,pc,1.0,4.0,2.5,1.0,4.0
123456,agent_0,agent_0,collective,collective,cc,28.0,23.0,25.5,,
123456,agent_0,agent_0,private,private,pp,4.0,2.0,3.0,,
123456,agent_0,agent_0,collective,collective,cc,23.0,21.0,22.0,,
123456,agent_0,agent_0,private,private,pp,9.0,11.0,10.0,,
123456,agent_0,agent_0,private,private,pp,14.0,17.0,15.5,,
123456,agent_0,agent_0,collective,collective,cc,2.0,4.0,3.0,,
123456,agent_0,agent_0,private,private,pp,18.0,25.0,21.5,,
123456,agent_0,agent_0,collective,collective,cc,27.0,31.0,29.0,,
123456,agent_0,agent_0,collective,private,cp,5.0,1.0,3.0,1.0,5.0
123456,agent_0,agent_0,private,private,pp,9.0,11.0,10.0,,
123456,agent_0,agent_0,private,collective,pc,2.0,4.0,3.0,2.0,4.0
123456,agent_0,agent_0,collective,private,cp,6.0,1.0,3.5,1.0,6.0
123456,agent_0,agent_0,private,private,pp,12.0,4.0,8.0,,
123456,agent_0,agent_0,collective,collective,cc,25.0,31.0,28.0,,
123456,agent_0,agent_0,private,collective,pc,2.0,3.0,2.5,2.0,3.0
123456,agent_0,agent_0,collective,collective,cc,22.0,32.0,27.0,,
123456,agent_0,agent_0,collective,private,cp,3.0,3.0,3.0,3.0,3.0
123456,agent_0,agent_0,private,private,pp,23.0,12.0,17.5,,
123456,agent_0,agent_0,private,collective,pc,1.0,5.0,3.0,1.0,5.0
123456,agent_0,agent_0,private,collective,pc,2.0,4.0,3.0,2.0,4.0
123456,agent_0,agent_0,private,private,pp,10.0,7.0,8.5,,
123456,agent_0,agent_0,private,private,pp,3.0,4.0,3.5,,
123456,agent_0,agent_0,private,private,pp,15.0,20.0,17.5,,
123456,agent_0,agent_0,collective,collective,cc,26.0,29.0,27.5,,
123456,agent_0,agent_0,private,private,pp,21.0,17.0,19.0,,
123456,agent_0,agent_0,collective,private,cp,4.0,1.0,2.5,1.0,4.0
123456,agent_0,agent_0,private,private,pp,23.0,22.0,22.5,,
123456,agent_0,agent_0,private,collective,pc,1.0,4.0,2.5,1.0,4.0
123456,agent_0,agent_0,collective,private,cp,5.0,1.0,3.0,1.0,5.0
123456,agent_0,agent_0,private,private,pp,18.0,9.0,13.5,,
123456,agent_0,agent_0,collective,collective,cc,22.0,31.0,26.5,,
123456,agent_0,agent_0,private,collective,pc,4.0,3.0,3.5,4.0,3.0
123456,agent_0,agent_0,collective,collective,cc,28.0,27.0,27.5,,
123456,agent_0,agent_0,private,private,pp,13.0,4.0,8.5,,
123456,agent_0,agent_0,private,private,pp,15.0,14.0,14.5,,
123456,agent_0,agent_0,collective,private,cp,4.0,1.0,2.5,1.0,4.0
123456,agent_0,agent_0,private,collective,pc,2.0,4.0,3.0,2.0,4.0
123456,agent_0,agent_0,collective,private,cp,6.0,2.0,4.0,2.0,6.0
123456,agent_0,agent_0,collective,collective,cc,19.0,25.0,22.0,,
123456,agent_0,agent_0,private,collective,pc,3.0,2.0,2.5,3.0,2.0
123456,agent_0,agent_0,private,collective,pc,2.0,3.0,2.5,2.0,3.0
123456,agent_0,agent_0,collective,collective,cc,24.0,21.0,22.5,,
123456,agent_0,agent_0,private,private,pp,10.0,14.0,12.0,,
123456,agent_0,agent_0,private,collective,pc,1.0,5.0,3.0,1.0,5.0
123456,agent_0,agent_0,private,collective,pc,2.0,4.0,3.0,2.0,4.0
123456,agent_0,agent_0,collective,private,cp,5.0,2.0,3.5,2.0,5.0
123456,agent_0,agent_0,collective,private,cp,4.0,1.0,2.5,1.0,4.0
123456,agent_0,agent_0,private,private,pp,32.0,16.0,24.0,,
123456,agent_0,agent_0,collective,collective,cc,32.0,23.0,27.5,,
123456,agent_0,agent_0,collective,private,cp,4.0,1.0,2.5,1.0,4.0
123456,agent_0,agent_0,private,collective,pc,1.0,4.0,2.5,1.0,4.0
123456,agent_0,agent_0,collective,collective,cc,26.0,25.0,25.5,,
123456,agent_0,agent_0,private,collective,pc,1.0,4.0,2.5,1.0,4.0
123456,agent_0,agent_0,private,private,pp,13.0,20.0,16.5,,
123456,agent_0,agent_0,private,private,pp,24.0,22.0,23.0,,
123456,agent_0,agent_0,collective,collective,cc,27.0,40.0,33.5,,
123456,agent_0,agent_0,private,private,pp,9.0,16.0,12.5,,
123456,agent_0,agent_0,collective,private,cp,4.0,1.0,2.5,1.0,4.0
123456,agent_0,agent_0,private,collective,pc,3.0,5.0,4.0,3.0,5.0
123456,agent_0,agent_0,private,private,pp,22.0,15.0,18.5,,
123456,agent_0,agent_0,collective,private,cp,6.0,1.0,3.5,1.0,6.0
123456,agent_0,agent_0,private,private,pp,16.0,25.0,20.5,,
123456,agent_0,agent_0,collective,private,cp,5.0,2.0,3.5,2.0,5.0
123456,agent_0,agent_0,collective,collective,cc,25.0,31.0,28.0,,
123456,agent_0,agent_0,private,private,pp,3.0,7.0,5.0,,
123456,agent_0,agent_0,private,private,pp,3.0,3.0,3.0,,
123456,agent_0,agent_0,collective,collective,cc,3.0,2.0,2.5,,
123456,agent_0,agent_0,collective,private,cp,4.0,2.0,3.0,2.0,4.0
123456,agent_0,agent_0,collective,collective,cc,24.0,28.0,26.0,,
123456,agent_0,agent_0,collective,collective,cc,31.0,25.0,28.0,,
123456,agent_0,agent_0,private,private,pp,21.0,31.0,26.0,,
123456,agent_0,agent_0,private,collective,pc,1.0,5.0,3.0,1.0,5.0
123456,agent_0,agent_0,collective,private,cp,4.0,1.0,2.5,1.0,4.0
123456,agent_0,agent_0,private,collective,pc,3.0,2.0,2.5,3.0,2.0
123456,agent_0,agent_0,collective,collective,cc,20.0,20.0,20.0,,
123456,agent_0,agent_0,collective,private,cp,3.0,3.0,3.0,3.0,3.0
123456,agent_0,agent_0,private,private,pp,2.0,9.0,5.5,,
123456,agent_0,agent_0,private,private,pp,14.0,26.0,20.0,,
123456,agent_0,agent_0,collective,collective,cc,27.0,26.0,26.5,,
123456,agent_0,agent_0,collective,private,cp,3.0,2.0,2.5,2.0,3.0
123456,agent_0,agent_0,collective,private,cp,7.0,2.0,4.5,2.0,7.0
123456,agent_0,agent_0,private,private,pp,12.0,6.0,9.0,,
123456,agent_0,agent_0,collective,collective,cc,28.0,19.0,23.5,,
123456,agent_0,agent_0,private,collective,pc,1.0,5.0,3.0,1.0,5.0
123456,agent_0,agent_0,collective,private,cp,4.0,1.0,2.5,1.0,4.0
123456,agent_0,agent_0,private,private,pp,11.0,25.0,18.0,,
123456,agent_0,agent_0,collective,collective,cc,6.0,1.0,3.5,,
123456,agent_0,agent_0,collective,private,cp,7.0,2.0,4.5,2.0,7.0
123456,agent_0,agent_0,collective,private,cp,5.0,2.0,3.5,2.0,5.0
123456,agent_0,agent_0,private,private,pp,8.0,10.0,9.0,,
123456,agent_0,agent_0,collective,collective,cc,3.0,2.0,2.5,,
123456,agent_0,agent_0,collective,private,cp,5.0,1.0,3.0,1.0,5.0
123456,agent_0,agent_0,collective,collective,cc,17.0,20.0,18.5,,
123456,agent_0,agent_0,private,collective,pc,3.0,3.0,3.0,3.0,3.0
123456,agent_0,agent_0,collective,private,cp,3.0,2.0,2.5,2.0,3.0
123456,agent_0,agent_0,private,private,pp,28.0,22.0,25.0,,
123456,agent_0,agent_0,private,private,pp,3.0,2.0,2.5,,
123456,agent_0,agent_0,private,collective,pc,2.0,3.0,2.5,2.0,3.0
123456,agent_0,agent_0,private,private,pp,23.0,23.0,23.0,,
123456,agent_0,agent_0,collective,collective,cc,23.0,30.0,26.5,,
123456,agent_0,agent_0,collective,private,cp,4.0,1.0,2.5,1.0,4.0
123456,agent_0,agent_0,private,private,pp,3.0,10.0,6.5,,
123456,agent_0,agent_0,collective,private,cp,6.0,1.0,3.5,1.0,6.0
123456,agent_0,agent_0,private,collective,pc,2.0,4.0,3.0,2.0,4.0
123456,agent_0,agent_0,private,collective,pc,3.0,2.0,2.5,3.0,2.0
123456,agent_0,agent_0,collective,private,cp,5.0,1.0,3.0,1.0,5.0
123456,agent_0,agent_0,private,collective,pc,1.0,4.0,2.5,1.0,4.0
123456,agent_0,agent_0,private,private,pp,7.0,9.0,8.0,,
123456,agent_0,agent_0,collective,private,cp,4.0,1.0,2.5,1.0,4.0
123456,agent_0,agent_0,collective,collective,cc,28.0,28.0,28.0,,
123456,agent_0,agent_0,collective,private,cp,8.0,2.0,5.0,2.0,8.0
123456,agent_0,agent_0,collective,collective,cc,21.0,28.0,24.5,,
123456,agent_0,agent_0,collective,collective,cc,29.0,28.0,28.5,,
123456,agent_0,agent_0,private,collective,pc,3.0,5.0,4.0,3.0,5.0
123456,agent_0,agent_0,private,private,pp,3.0,5.0,4.0,,
123456,agent_0,agent_0,private,private,pp,32.0,21.0,26.5,,
123456,agent_0,agent_0,private,private,pp,5.0,1.0,3.0,,
123456,agent_0,agent_0,private,collective,pc,2.0,6.0,4.0,2.0,6.0
123456,agent_0,agent_0,collective,private,cp,5.0,1.0,3.0,1.0,5.0
123456,agent_0,agent_0,collective,private,cp,1.0,4.0,2.5,4.0,1.0
123456,agent_0,agent_0,collective,collective,cc,24.0,34.0,29.0,,
123456,agent_0,agent_0,collective,collective,cc,19.0,23.0,21.0,,
123456,agent_0,agent_0,collective,private,cp,4.0,2.0,3.0,2.0,4.0
123456,agent_0,agent_0,private,collective,pc,2.0,4.0,3.0,2.0,4.0
123456,agent_0,agent_0,collective,private,cp,6.0,1.0,3.5,1.0,6.0
123456,agent_0,agent_0,collective,private,cp,4.0,2.0,3.0,2.0,4.0
123456,agent_0,agent_0,private,collective,pc,2.0,4.0,3.0,2.0,4.0
123456,agent_0,agent_0,private,collective,pc,2.0,5.0,3.5,2.0,5.0
123456,agent_0,agent_0,collective,collective,cc,26.0,19.0,22.5,,
123456,agent_0,agent_0,collective,private,cp,5.0,1.0,3.0,1.0,5.0
123456,agent_0,agent_0,collective,private,cp,7.0,2.0,4.5,2.0,7.0
123456,agent_0,agent_0,private,private,pp,12.0,23.0,17.5,,
123456,agent_0,agent_0,collective,private,cp,4.0,1.0,2.5,1.0,4.0
123456,agent_0,agent_0,private,collective,pc,4.0,5.0,4.5,4.0,5.0
123456,agent_0,agent_0,private,private,pp,20.0,21.0,20.5,,
123456,agent_0,agent_0,private,private,pp,19.0,23.0,21.0,,
123456,agent_0,agent_0,private,private,pp,4.0,4.0,4.0,,
123456,agent_0,agent_0,collective,private,cp,6.0,2.0,4.0,2.0,6.0
123456,agent_0,agent_0,private,private,pp,13.0,23.0,18.0,,
123456,agent_0,agent_0,private,collective,pc,2.0,5.0,3.5,2.0,5.0
123456,agent_0,agent_0,collective,private,cp,4.0,1.0,2.5,1.0,4.0
123456,agent_0,agent_0,private,collective,pc,2.0,5.0,3.5,2.0,5.0
123456,agent_0,agent_0,private,private,pp,9.0,8.0,8.5,,
123456,agent_0,agent_0,collective,collective,cc,24.0,29.0,26.5,,
123456,agent_0,agent_0,collective,collective,cc,23.0,33.0,28.0,,
123456,agent_0,agent_0,collective,private,cp,6.0,3.0,4.5,3.0,6.0
123456,agent_0,agent_0,collective,private,cp,6.0,1.0,3.5,1.0,6.0
123456,agent_0,agent_0,collective,collective,cc,2.0,3.0,2.5,,
123456,agent_0,agent_0,collective,private,cp,5.0,2.0,3.5,2.0,5.0
123456,agent_0,agent_0,private,collective,pc,2.0,3.0,2.5,2.0,3.0
123456,agent_0,agent_0,collective,private,cp,4.0,1.0,2.5,1.0,4.0
123456,agent_0,agent_0,collective,private,cp,4.0,1.0,2.5,1.0,4.0
123456,agent_0,agent_0,collective,collective,cc,22.0,21.0,21.5,,
123456,agent_0,agent_0,private,collective,pc,1.0,4.0,2.5,1.0,4.0
123456,agent_0,agent_0,collective,collective,cc,3.0,5.0,4.0,,
123456,agent_0,agent_0,collective,collective,cc,28.0,17.0,22.5,,
